title,neuf_price,occasion_price,description
Xiaomi 14 Ultra conçu avec Leica - 5G/Wi-fi7 - 16/512Go - Noir,"999,99 €","999,89 €","Ecran 6.73"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 14 Double SIM Couleur Noir"
Samsung Galaxy S24 256 Go Noir onyx,"656,88 €",660 €,"Ecran 6.2"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android Exynos 2400 for Galaxy Double SIM Couleur Noir onyx"
Apple iPhone 11 128 Go Noir,"432,34 €",250 €,"Ecran 6.1"" Réseau 4G iOS 13 A13 Bionic Double SIM Couleur Noir"
OnePlus 12 5G 512 Go Flowy Emerald,699 €,N/A,Réseau 5G Mémoire 512 Go / RAM 16 Go Android Double SIM
Samsung Galaxy S24 128 Go Noir onyx,"619,99 €","614,90 €","Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android Exynos 2400 for Galaxy Double SIM Couleur Noir onyx"
Xiaomi 14 5G Dual-SIM 12/512 Go Vert,713 €,N/A,"Ecran 6.36"" Réseau 5G Mémoire 512 Go / RAM 12 Go Android 14 Double SIM Couleur Vert"
Samsung Galaxy A53 5G 128 Go Noir,"178,77 €",140 €,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android Exynos 1280 Double SIM Couleur Noir génial"
ASUS ROG Phone 8 Pro 512 Go,"988,80 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 14 Snapdragon 8 Gen 3 Double SIM Couleur Noir"
Samsung Galaxy S24+ 256 Go Noir onyx,"749,99 €","749,90 €","Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android Exynos 2400 for Galaxy Double SIM Couleur Noir onyx"
Apple iPhone 12 64 Go Mauve,515 €,250 €,"Ecran 6.1"" Réseau 5G iOS 14 A14 Bionic Double SIM Couleur Violet"
Samsung Galaxy Z Flip5 256 Go Vert d'eau,"648,99 €","599,90 €","Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android Snapdragon 8 Gen 2 Double SIM Couleur Vert d'eau"
Samsung Galaxy A15 128 Go Bleu-noir,"119,99 €",126 €,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android Helio G99 Double SIM Couleur Bleu-noir"
Xiaomi Redmi Note 13 Pro+ 5G 256 Go Noir minuit,"322,99 €",N/A,"Ecran 6.67"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Noir minuit"
Google Pixel 8a 128 Go Obsidien,420 €,420 €,"Ecran 6.1"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Obsidien"
Google Pixel 6a 128 Go Vert gris,"210,39 €",210 €,"Ecran 6.134"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 12 Tensor Double SIM Couleur Vert gris"
Honor Magic6 Pro 512 Go Vert Epi,"906,54 €","855,22 €","Ecran 6.8"" Réseau 5G Mémoire 512 Go / RAM 12 Go MagicOS 8.0 (based on Android 14) Snapdragon 8 Gen 3 Double SIM Couleur Vert épi"
Apple iPhone 11 128 Go Blanc,"432,90 €",250 €,"Ecran 6.1"" Réseau 4G iOS 13 A13 Bionic Double SIM Couleur Blanc"
Samsung Galaxy S24 128 Go Violet,610 €,599 €,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android Exynos 2400 for Galaxy Double SIM Couleur Violet de cobalt"
Xiaomi Redmi Note 13 4G 6 Go 128 Go Noir minuit,"149,99 €","138,99 €","Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 13 Double SIM Couleur Noir minuit"
Oppo Find X5 5G 256 Go Blanc,"349,36 €","362,89 €","Ecran 6.5"" Réseau 5G Mémoire 256 Go / RAM 8 Go ColorOS 12.1 (basé sur Android 12) Snapdragon 888 Double SIM Couleur Blanc"
Apple iPhone 15 Plus 128 Go Rose,"899,88 €",799 €,"Ecran 6.7"" Réseau 5G iOS 17 A16 Bionic Double SIM Couleur Rose"
Apple iPhone 11 64 Go Blanc,"405,90 €",120 €,"Ecran 6.1"" Réseau 4G iOS 13 A13 Bionic Double SIM Couleur Blanc"
Xiaomi Redmi Note 13 5G 256 Go Noir graphite,"214,87 €",N/A,"Ecran 6.67"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Dimensity 6080 Double SIM Couleur Noir graphite"
Apple iPhone SE 2022 64 Go Noir Minuit,"395,88 €","221,99 €","Ecran 4.7"" Réseau 5G Mémoire 64 Go / RAM 3 Go iOS 15 A15 Bionic Double SIM Couleur Noir minuit"
Samsung Galaxy Note10 256 Go Aura noir,255 €,"214,70 €","Ecran 6.3"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Exynos 9 Double SIM Couleur Aura noir"
Google Pixel 8 128 Go Rose,"523,02 €",N/A,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Rose"
Apple iPhone 14 Pro Violet Intense 128 Go,"999,98 €",749 €,"Ecran 6.1"" Réseau 5G iOS 16 A16 Bionic Double SIM Couleur Violet profond"
Xiaomi Redmi Note 13 Pro+ 5G Dual-SIM 256 Go Blanc,"314,62 €",280 €,"Ecran 6.67"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Blanc"
Apple iPhone 15 Plus Rose 256 Go 5G,"983,81 €",930 €,"Ecran 6.7"" Réseau 5G iOS 17 A16 Bionic Double SIM Couleur Rose"
SAMSUNG Galaxy S10e 128 Go Noir,"151,82 €",N/A,Android
Samsung Galaxy A34 5G  6 / 128 Go Graphite,"225,99 €",150 €,"Ecran 6.6"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android Double SIM Couleur Graphite magnifique"
Xiaomi Redmi Note 13 Pro 4G 8 Go 256 Go Noir minuit,"219,99 €","205,17 €","Ecran 6.67"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Noir"
Xiaomi Redmi Note 11 Pro 5G 6/128 Go Gris Graphite,"202,40 €",136 €,"Ecran 6.67"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 695 Double SIM Couleur Gris graphite"
Samsung Galaxy A14 4G 64 Go Noir,"110,55 €","99,90 €","Ecran 6.6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android Double SIM Couleur Noir"
Huawei P30 128 Go (RAM 6 Go) Double SIM Aurora Bleu,"158,19 €",129 €,"Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Aurora"
Xiaomi Redmi Note 13 Pro+ 5G Dual-SIM 256 Go Violet,"327,98 €",399 €,"Ecran 6.67"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM"
Crosscall Stellar X5 128 Go Noir,749 €,700 €,"Ecran 6.497"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 13 Double SIM Couleur Noir"
Xiaomi Poco X6 Pro 5G Double SIM 256 Go Gris,"264,99 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM
Xiaomi 13T Pro 5G Double-SIM 512 Go Noir,"554,46 €",509 €,"Ecran 6.67"" Réseau 5G Mémoire 512 Go / RAM 12 Go Android 13 Double SIM Couleur Noir"
Xiaomi Poco X6 5G Double SIM 8/256 Go Noir,"219,99 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM
ASUS ROG Phone 6 256 Go Noir fantôme,479 €,N/A,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Noir fantôme"
Xiaomi Poco F6 5G Dual-SIM 512 Go Noir,"405,99 €",N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android Double SIM
Samsung Galaxy Z Flip4 256 Go Bleu,"432,38 €",464 €,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android Double SIM Couleur Bleu"
Google Pixel 5 128 Go Juste noir,"222,05 €",230 €,"Ecran 6"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 765G Single-SIM (SIM unique) Couleur Juste noir"
Samsung Galaxy Z Flip3 5G 128 Go Noir fantôme,"368,89 €",350 €,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android Double SIM Couleur Noir fantôme"
